Global_ID,Original_Image,X_Center_Global,Y_Center_Global,Diameter,Depth_Est,Morphology,Confidence,Quadrant
9710,92368116-649c-49ab-b81c-4331f3417553.jpg,6256.93,3341.32,16.77,2.18,Simple,0.3,NE
9711,92368116-649c-49ab-b81c-4331f3417553.jpg,6263.26,3630.05,21.71,2.82,Simple,0.3,SE
9712,92368116-649c-49ab-b81c-4331f3417553.jpg,5911.08,3721.69,9.14,1.19,Simple,0.3,SW
9713,92368116-649c-49ab-b81c-4331f3417553.jpg,5813.46,3442.57,38.2,4.97,Complex/Overlapping,0.29,NW
9714,92368116-649c-49ab-b81c-4331f3417553.jpg,6361.89,3590.67,8.45,1.1,Simple,0.29,SE
9715,92368116-649c-49ab-b81c-4331f3417553.jpg,5868.63,3678.8,9.14,1.19,Simple,0.29,SW
9716,92368116-649c-49ab-b81c-4331f3417553.jpg,5913.5,3745.81,9.57,1.24,Simple,0.29,SW
9717,92368116-649c-49ab-b81c-4331f3417553.jpg,6351.56,3807.02,7.51,0.98,Simple,0.29,SE
9718,92368116-649c-49ab-b81c-4331f3417553.jpg,6133.15,3509.96,12.09,1.57,Simple,0.28,NE
9719,92368116-649c-49ab-b81c-4331f3417553.jpg,6097.02,3827.29,10.82,1.41,Simple,0.28,SE
9720,92368116-649c-49ab-b81c-4331f3417553.jpg,6111.68,3811.47,12.22,1.59,Simple,0.27,SE
9721,92368116-649c-49ab-b81c-4331f3417553.jpg,6146.7,3669.12,22.32,2.9,Simple,0.27,SE
9722,92368116-649c-49ab-b81c-4331f3417553.jpg,6189.15,3617.67,10.62,1.38,Simple,0.27,SE
9723,92368116-649c-49ab-b81c-4331f3417553.jpg,5879.84,3725.07,9.98,1.3,Simple,0.27,SW
9724,92368116-649c-49ab-b81c-4331f3417553.jpg,6254.78,3388.73,11.75,1.53,Simple,0.26,NE
9725,92368116-649c-49ab-b81c-4331f3417553.jpg,6075.78,3729.13,9.2,1.2,Simple,0.26,SW
9726,92368116-649c-49ab-b81c-4331f3417553.jpg,6389.05,3222.22,37.71,4.9,Degraded,0.26,NE
9727,92368116-649c-49ab-b81c-4331f3417553.jpg,6105.16,3693.89,8.78,1.14,Simple,0.26,SE
9728,92368116-649c-49ab-b81c-4331f3417553.jpg,6012.81,3204.77,13.75,1.79,Degraded,0.26,NW
9729,92368116-649c-49ab-b81c-4331f3417553.jpg,6107.26,3545.85,17.98,2.34,Simple,0.26,SE
9730,92368116-649c-49ab-b81c-4331f3417553.jpg,6383.19,3242.38,13.32,1.73,Simple,0.26,NE
9731,92368116-649c-49ab-b81c-4331f3417553.jpg,5956.12,3465.29,11.42,1.48,Simple,0.25,NW
9732,92368116-649c-49ab-b81c-4331f3417553.jpg,6173.7,3726.43,7.69,1.0,Simple,0.25,SE
9733,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6707.34,3465.59,13.29,1.73,Simple,0.92,NW
9734,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6750.01,3727.88,84.66,11.01,Complex,0.91,SE
9735,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6964.93,3738.08,19.32,2.51,Simple,0.91,SE
9736,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6875.97,3806.81,14.66,1.91,Simple,0.9,SE
9737,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6724.72,3394.95,22.82,2.97,Simple,0.9,NE
9738,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6571.3,3826.03,14.09,1.83,Simple,0.9,SW
9739,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6965.22,3381.45,25.72,3.34,Simple,0.9,NE
9740,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6512.38,3362.02,27.74,3.61,Simple,0.9,NW
9741,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,7017.34,3754.72,16.0,2.08,Simple,0.9,SE
9742,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6753.38,3788.51,13.71,1.78,Simple,0.9,SE
9743,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6808.59,3497.47,16.62,2.16,Simple,0.9,NE
9744,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6906.1,3700.54,23.58,3.07,Simple/Overlapping,0.9,SE
9745,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6671.6,3440.16,31.54,4.1,Complex/Overlapping,0.9,NW
9746,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6832.34,3295.57,17.6,2.29,Simple,0.9,NE
9747,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6990.02,3789.98,26.15,3.4,Simple,0.9,SE
9748,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6732.45,3211.42,32.37,4.21,Degraded,0.89,NE
9749,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6637.1,3255.24,31.69,4.12,Complex,0.89,NW
9750,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6798.39,3785.23,16.05,2.09,Simple,0.89,SE
9751,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6451.67,3439.43,11.78,1.53,Simple,0.88,NW
9752,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6941.68,3786.97,9.55,1.24,Simple,0.88,SE
9753,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6789.45,3325.5,22.55,2.93,Simple/Overlapping,0.88,NE
9754,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6760.19,3467.79,12.52,1.63,Simple,0.88,NE
9755,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6938.91,3751.69,15.72,2.04,Simple,0.87,SE
9756,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6808.84,3551.92,16.49,2.14,Simple,0.87,SE
9757,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6614.63,3275.15,19.66,2.56,Simple,0.87,NW
9758,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6798.54,3758.09,18.68,2.43,Simple,0.86,SE
9759,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6688.48,3303.27,20.78,2.7,Simple,0.86,NW
9760,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6810.61,3430.85,13.14,1.71,Simple,0.85,NE
9761,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6870.6,3476.6,12.83,1.67,Simple,0.85,NE
9762,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6785.73,3306.66,18.8,2.44,Simple/Overlapping,0.85,NE
9763,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6876.81,3211.7,17.69,2.3,Simple,0.85,NE
9764,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6655.18,3243.57,14.31,1.86,Simple,0.85,NW
9765,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6790.88,3243.83,15.69,2.04,Simple,0.85,NE
9766,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6779.22,3670.88,12.18,1.58,Simple,0.84,SE
9767,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6909.96,3428.11,17.88,2.32,Simple,0.84,NE
9768,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6821.9,3343.08,17.57,2.28,Simple,0.84,NE
9769,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6691.93,3559.45,19.35,2.52,Simple/Overlapping,0.84,SW
9770,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6600.55,3820.42,12.45,1.62,Simple,0.83,SW
9771,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6987.15,3764.88,13.97,1.82,Simple,0.83,SE
9772,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6676.96,3397.66,13.95,1.81,Simple,0.82,NW
9773,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6447.52,3253.26,21.14,2.75,Simple,0.82,NW
9774,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6972.46,3246.53,38.0,4.94,Complex,0.82,NE
9775,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6898.59,3715.37,19.86,2.58,Simple/Overlapping,0.81,SE
9776,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6573.47,3452.86,40.95,5.32,Complex/Overlapping,0.81,NW
9777,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6944.99,3358.37,29.69,3.86,Simple,0.81,NE
9778,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6731.89,3261.14,22.97,2.99,Simple,0.8,NE
9779,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6761.85,3564.42,16.35,2.13,Simple,0.8,SE
9780,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6877.13,3708.0,26.89,3.5,Simple,0.8,SE
9781,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6839.62,3706.8,32.34,4.2,Complex/Overlapping,0.8,SE
9782,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6882.33,3562.63,28.28,3.68,Simple/Overlapping,0.79,SE
9783,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6721.56,3655.03,11.97,1.56,Simple,0.79,SE
9784,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6521.78,3408.94,13.75,1.79,Simple,0.79,NW
9785,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6831.04,3221.29,18.92,2.46,Simple,0.79,NE
9786,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6425.27,3495.65,15.2,1.98,Simple,0.79,NW
9787,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6949.89,3573.29,12.94,1.68,Simple,0.78,SE
9788,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6666.8,3419.79,22.05,2.87,Simple/Overlapping,0.78,NW
9789,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6929.04,3387.08,10.98,1.43,Simple,0.78,NE
9790,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6840.26,3413.69,15.69,2.04,Simple/Overlapping,0.78,NE
9791,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6913.28,3499.93,17.18,2.23,Simple,0.77,NE
9792,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,7018.24,3797.13,10.48,1.36,Simple,0.77,SE
9793,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6929.63,3527.82,11.28,1.47,Simple,0.77,SE
9794,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6805.6,3406.6,16.03,2.08,Simple,0.77,NE
9795,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6884.47,3257.98,11.25,1.46,Simple,0.76,NE
9796,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6636.29,3629.21,23.43,3.05,Simple,0.76,SW
9797,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,7028.69,3827.71,19.55,2.54,Simple,0.75,SE
9798,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6952.24,3812.65,11.42,1.48,Simple,0.74,SE
9799,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6931.89,3823.85,11.18,1.45,Simple,0.74,SE
9800,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6635.16,3273.18,10.85,1.41,Simple,0.73,NW
9801,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6712.25,3523.04,12.55,1.63,Simple,0.73,SW
9802,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6662.96,3399.52,14.11,1.83,Simple,0.72,NW
9803,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6971.15,3359.7,17.98,2.34,Simple,0.7,NE
9804,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6530.16,3324.55,17.26,2.24,Simple,0.69,NW
9805,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6614.11,3756.9,19.09,2.48,Simple,0.69,SW
9806,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,7015.1,3285.08,11.58,1.51,Simple,0.68,NE
9807,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,7016.79,3659.09,13.94,1.81,Simple,0.68,SE
9808,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6846.55,3468.69,11.0,1.43,Simple,0.68,NE
9809,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6887.61,3732.96,25.43,3.31,Simple/Overlapping,0.67,SE
9810,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6557.56,3438.45,29.82,3.88,Simple/Overlapping,0.67,NW
9811,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6527.92,3799.14,9.52,1.24,Simple,0.67,SW
9812,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6890.09,3451.84,10.11,1.31,Simple,0.66,NE
9813,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6670.3,3723.86,18.32,2.38,Simple,0.66,SW
9814,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6754.77,3674.76,10.88,1.41,Simple,0.65,SE
9815,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6835.21,3468.11,10.89,1.42,Simple,0.64,NE
9816,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6683.02,3352.17,14.06,1.83,Simple,0.64,NW
9817,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6809.39,3827.54,12.43,1.62,Simple,0.64,SE
9818,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6819.26,3306.64,14.91,1.94,Simple,0.63,NE
9819,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6422.92,3785.33,13.28,1.73,Simple,0.63,SW
9820,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6806.59,3715.68,36.97,4.81,Complex,0.63,SE
9821,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6865.03,3555.94,21.15,2.75,Simple/Overlapping,0.63,SE
9822,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6880.35,3247.17,15.06,1.96,Simple,0.63,NE
9823,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6696.17,3638.01,27.63,3.59,Simple/Overlapping,0.63,SW
9824,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6638.84,3225.08,11.37,1.48,Simple,0.62,NW
9825,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6755.47,3286.07,59.23,7.7,Complex,0.61,NE
9826,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6714.92,3788.59,26.66,3.47,Simple,0.61,SW
9827,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6512.22,3431.79,20.17,2.62,Simple,0.61,NW
9828,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6891.31,3655.09,20.06,2.61,Simple,0.61,SE
9829,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6706.84,3230.16,14.37,1.87,Simple,0.61,NW
9830,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6785.16,3599.26,11.75,1.53,Simple,0.6,SE
9831,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6924.32,3325.39,14.34,1.86,Simple,0.6,NE
9832,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6875.05,3646.71,9.8,1.27,Simple,0.6,SE
9833,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6980.7,3817.56,10.43,1.36,Simple,0.59,SE
9834,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6967.17,3713.51,13.32,1.73,Simple,0.59,SE
9835,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6611.62,3360.16,9.68,1.26,Simple,0.59,NW
9836,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6522.5,3232.0,17.89,2.33,Simple,0.58,NW
9837,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6650.51,3296.26,20.14,2.62,Simple,0.57,NW
9838,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6786.14,3767.92,13.4,1.74,Simple,0.57,SE
9839,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6972.96,3434.16,14.45,1.88,Simple,0.57,NE
9840,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6519.01,3703.11,9.17,1.19,Simple,0.56,SW
9841,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6613.44,3522.07,11.88,1.54,Simple,0.55,SW
9842,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6884.89,3733.04,20.2,2.63,Simple/Overlapping,0.55,SE
9843,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6715.68,3303.21,13.94,1.81,Simple,0.55,NW
9844,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6619.2,3654.17,23.69,3.08,Simple,0.55,SW
9845,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6940.62,3718.05,19.57,2.54,Simple,0.54,SE
9846,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6531.64,3347.34,29.02,3.77,Simple,0.54,NW
9847,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6617.13,3556.62,44.09,5.73,Complex/Overlapping,0.54,SW
9848,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6936.41,3314.44,14.34,1.86,Simple,0.54,NE
9849,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6474.88,3399.97,12.62,1.64,Simple,0.53,NW
9850,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6479.26,3746.7,10.66,1.39,Simple,0.52,SW
9851,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6682.2,3333.39,18.46,2.4,Simple,0.52,NW
9852,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6609.32,3836.15,10.15,1.32,Degraded,0.51,SW
9853,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6717.74,3628.93,19.78,2.57,Simple,0.51,SW
9854,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6508.71,3687.12,10.31,1.34,Simple/Overlapping,0.51,SW
9855,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6908.89,3575.79,28.88,3.75,Simple,0.5,SE
9856,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6471.61,3499.25,11.72,1.52,Simple,0.5,NW
9857,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6652.85,3385.38,13.89,1.81,Simple,0.49,NW
9858,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6895.4,3536.89,40.31,5.24,Complex,0.48,SE
9859,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6610.57,3242.0,9.71,1.26,Simple,0.46,NW
9860,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6787.88,3318.58,30.77,4.0,Complex/Overlapping,0.46,NE
9861,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6654.18,3514.52,15.38,2.0,Simple,0.46,NW
9862,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6521.89,3381.72,13.38,1.74,Simple,0.45,NW
9863,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6513.32,3289.4,14.02,1.82,Simple,0.45,NW
9864,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6891.64,3338.58,10.6,1.38,Simple,0.45,NE
9865,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6764.62,3210.31,22.28,2.9,Simple,0.45,NE
9866,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6548.72,3420.76,13.37,1.74,Simple,0.44,NW
9867,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6799.15,3207.33,14.48,1.88,Simple,0.44,NE
9868,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6692.46,3571.05,13.42,1.74,Simple/Overlapping,0.44,SW
9869,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6961.51,3817.14,8.46,1.1,Simple,0.43,SE
9870,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6854.14,3275.75,9.31,1.21,Simple,0.41,NE
9871,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6962.05,3310.38,13.12,1.71,Simple,0.4,NE
9872,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6929.8,3340.46,15.15,1.97,Simple,0.4,NE
9873,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6838.18,3425.81,13.86,1.8,Simple,0.39,NE
9874,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6532.23,3450.35,29.66,3.86,Simple,0.39,NW
9875,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6682.22,3624.38,24.48,3.18,Simple/Overlapping,0.38,SW
9876,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6552.84,3557.62,8.26,1.07,Simple,0.37,SW
9877,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6830.19,3485.18,8.83,1.15,Simple,0.36,NE
9878,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6751.12,3491.19,14.62,1.9,Simple,0.35,NE
9879,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6873.46,3318.96,15.71,2.04,Simple,0.34,NE
9880,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6547.3,3463.29,18.82,2.45,Simple,0.34,NW
9881,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6657.19,3569.02,30.48,3.96,Simple,0.33,SW
9882,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6992.52,3298.44,9.94,1.29,Simple,0.33,NE
9883,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6618.07,3564.69,36.29,4.72,Complex/Overlapping,0.32,SW
9884,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6643.05,3654.27,22.31,2.9,Simple,0.31,SW
9885,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6856.53,3474.33,11.74,1.53,Simple,0.31,NE
9886,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6831.4,3722.96,15.31,1.99,Simple/Overlapping,0.3,SE
9887,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6998.08,3409.66,35.94,4.67,Complex,0.29,NE
9888,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6412.22,3224.57,17.2,2.24,Simple,0.29,NW
9889,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6744.52,3639.76,25.28,3.29,Simple,0.29,SE
9890,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6739.94,3389.31,10.6,1.38,Simple,0.29,NE
9891,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6491.19,3652.35,12.06,1.57,Simple,0.29,SW
9892,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6868.75,3615.69,57.82,7.52,Complex,0.29,SE
9893,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6831.02,3278.33,12.15,1.58,Simple,0.29,NE
9894,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6844.82,3402.17,19.26,2.5,Simple/Overlapping,0.28,NE
9895,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6720.46,3314.13,14.63,1.9,Simple,0.28,NE
9896,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6428.93,3328.63,42.98,5.59,Complex,0.27,NW
9897,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6478.57,3317.05,13.03,1.69,Simple,0.27,NW
9898,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6508.67,3688.5,11.51,1.5,Simple/Overlapping,0.27,SW
9899,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6569.19,3239.38,9.71,1.26,Simple,0.27,NW
9900,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6847.19,3224.44,12.12,1.58,Simple,0.27,NE
9901,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6693.04,3634.36,30.08,3.91,Simple/Overlapping,0.27,SW
9902,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6824.33,3610.0,15.92,2.07,Simple,0.27,SE
9903,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6863.04,3240.43,21.25,2.76,Simple,0.26,NE
9904,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6563.84,3537.23,8.65,1.12,Simple,0.26,SW
9905,231faa7d-52db-41a8-8ab4-4bedaefaa27c.jpg,6935.95,3701.77,8.65,1.12,Simple,0.25,SE
9906,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7447.96,3727.18,36.63,4.76,Complex,0.94,SE
9907,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7338.65,3229.37,56.09,7.29,Complex,0.93,NW
9908,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7351.14,3521.43,34.85,4.53,Complex,0.93,SW
9909,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7467.59,3437.05,35.58,4.63,Complex,0.92,NE
9910,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7469.41,3328.75,47.14,6.13,Complex,0.92,NE
9911,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7338.29,3766.64,18.25,2.37,Simple,0.91,SW
9912,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7350.67,3637.03,29.11,3.78,Simple,0.91,SW
9913,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7424.29,3629.95,23.11,3.0,Simple,0.91,SE
9914,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7279.54,3754.73,24.94,3.24,Simple,0.91,SW
9915,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7364.82,3450.56,16.0,2.08,Simple,0.91,NE
9916,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7263.89,3494.96,22.95,2.98,Simple,0.9,NW
9917,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7412.26,3478.25,14.92,1.94,Simple,0.9,NE
9918,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7378.32,3741.67,16.57,2.15,Simple,0.9,SE
9919,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7451.87,3599.09,14.46,1.88,Simple,0.89,SE
9920,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7384.93,3362.82,15.05,1.96,Simple,0.89,NE
9921,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7245.56,3532.5,14.26,1.85,Simple,0.88,SW
9922,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7420.25,3361.5,14.77,1.92,Simple,0.88,NE
9923,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7500.15,3607.21,16.8,2.18,Simple,0.88,SE
9924,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7285.87,3499.34,12.4,1.61,Simple,0.88,NW
9925,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7384.38,3418.47,13.97,1.82,Simple,0.88,NE
9926,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7258.66,3581.51,11.17,1.45,Simple,0.87,SW
9927,c037af04-740c-420f-8d2e-c0e047dac987.jpg,7374.76,3599.9,20.86,2.71,Simple,0.87,SE
